CustomerID,Age,Gender,City,ProductCategory,Quantity,Membership,VisitFrequency,TotalSpend,HighSpender
C02162,61,Female,Houston,Snacks,10,Yes,16,429.6,Yes
C02163,37,Female,Los Angeles,Produce,6,Yes,10,155.16,Yes
C02164,41,Male,Miami,Produce,8,No,17,252.88,Yes
C02165,67,Female,Houston,Household,8,No,15,342.96,Yes
C02166,66,Male,New York,Produce,6,Yes,30,74.28,No
C02167,68,Female,Houston,Bakery,7,No,11,159.32,Yes
C02168,49,Male,New York,Produce,4,No,8,125.64,Yes
C02169,58,Male,New York,Produce,1,Yes,8,45.84,No
C02170,53,Male,Houston,Produce,4,Yes,7,7.12,No
C02171,51,Male,Houston,Produce,8,No,20,91.36,No
C02172,53,Male,New York,Bakery,8,No,12,99.92,No
C02173,19,Female,Chicago,Produce,2,Yes,21,34.0,No
C02174,32,Male,Miami,Produce,7,No,28,103.67,Yes
C02175,51,Female,Los Angeles,Frozen Foods,1,Yes,28,29.92,No
C02176,53,Male,Houston,Bakery,2,Yes,27,88.8,No
C02177,23,Male,Miami,Produce,8,Yes,30,257.68,Yes
C02178,56,Female,Miami,Snacks,10,No,16,128.3,Yes
C02179,59,Male,Chicago,Household,4,Yes,16,173.28,Yes
C02180,68,Male,Miami,Frozen Foods,3,Yes,10,95.91,No
C02181,68,Male,Houston,Bakery,2,Yes,22,23.46,No
C02182,29,Male,Miami,Dairy,6,Yes,22,112.32,Yes
C02183,20,Female,Houston,Beverages,4,No,7,158.84,Yes
C02184,62,Male,Houston,Bakery,3,Yes,4,111.63,Yes
C02185,35,Male,New York,Household,3,Yes,24,87.75,No
C02186,57,Female,Chicago,Frozen Foods,10,Yes,2,80.9,No
C02187,38,Female,Los Angeles,Produce,3,No,9,121.08,Yes
C02188,32,Male,New York,Frozen Foods,8,No,15,128.56,Yes
C02189,50,Male,Los Angeles,Beverages,9,Yes,22,349.29,Yes
C02190,52,Female,Houston,Beverages,9,Yes,14,294.57,Yes
C02191,43,Male,New York,Bakery,5,Yes,12,69.7,No
C02192,25,Female,Miami,Produce,1,Yes,17,11.41,No
C02193,53,Male,Miami,Produce,10,No,17,74.1,No
C02194,65,Female,Los Angeles,Snacks,5,Yes,13,64.3,No
C02195,47,Female,Houston,Beverages,1,No,8,8.73,No
C02196,40,Female,Los Angeles,Produce,9,Yes,10,281.16,Yes
C02197,59,Male,Chicago,Beverages,10,No,26,303.4,Yes
C02198,61,Male,Miami,Snacks,8,No,13,237.76,Yes
C02199,31,Male,New York,Dairy,7,No,7,227.15,Yes
C02200,31,Male,New York,Beverages,2,No,3,81.84,No
C02201,19,Female,New York,Snacks,2,No,24,91.52,No
C02202,54,Female,Miami,Snacks,4,No,15,49.16,No
C02203,22,Female,Houston,Household,9,Yes,24,268.2,Yes
C02204,55,Male,Miami,Snacks,9,No,29,43.56,No
C02205,62,Male,Miami,Frozen Foods,8,No,7,55.12,No
C02206,58,Male,New York,Bakery,5,Yes,30,165.3,Yes
C02207,64,Female,Miami,Produce,7,No,5,173.88,Yes
C02208,31,Male,New York,Beverages,9,Yes,8,343.44,Yes
C02209,56,Male,Houston,Bakery,3,No,21,65.58,No
C02210,42,Female,Chicago,Frozen Foods,4,No,17,29.0,No
C02211,37,Female,New York,Beverages,2,No,8,87.46,No
C02212,19,Male,Los Angeles,Bakery,9,Yes,7,45.54,No
C02213,56,Female,Chicago,Frozen Foods,7,No,7,71.82,No
C02214,23,Male,Houston,Produce,6,No,2,87.42,No
C02215,34,Female,Chicago,Snacks,5,Yes,11,248.85,Yes
C02216,42,Female,New York,Bakery,7,No,12,150.01,Yes
C02217,45,Female,Houston,Bakery,3,No,28,76.74,No
C02218,19,Male,Los Angeles,Beverages,5,No,12,193.6,Yes
C02219,52,Male,New York,Snacks,2,Yes,19,64.36,No
C02220,54,Male,New York,Household,5,No,28,211.15,Yes
C02221,22,Female,Houston,Produce,7,No,3,173.88,Yes
C02222,18,Female,Houston,Beverages,10,No,12,486.4,Yes
C02223,57,Female,Chicago,Dairy,7,No,28,280.28,Yes
C02224,29,Female,Los Angeles,Dairy,9,Yes,27,186.03,Yes
C02225,53,Male,Chicago,Dairy,3,No,26,59.04,No
C02226,62,Male,Chicago,Produce,8,No,6,372.4,Yes
C02227,40,Male,New York,Dairy,5,Yes,6,172.7,Yes
C02228,64,Female,Houston,Bakery,7,No,19,220.15,Yes
C02229,48,Female,New York,Household,1,Yes,27,38.13,No
C02230,28,Male,Los Angeles,Beverages,1,Yes,21,28.48,No
C02231,27,Female,Chicago,Household,4,Yes,9,35.2,No
C02232,20,Male,Los Angeles,Household,5,Yes,23,83.2,No
C02233,31,Female,Houston,Household,10,No,9,283.4,Yes
C02234,33,Female,Houston,Bakery,3,No,18,5.67,No
C02235,27,Male,Miami,Dairy,6,No,10,134.58,Yes
C02236,46,Male,Los Angeles,Household,3,No,10,114.09,Yes
C02237,27,Female,New York,Household,5,Yes,1,45.25,No
C02238,29,Male,Los Angeles,Beverages,1,No,18,4.16,No
C02239,47,Male,Chicago,Bakery,3,Yes,22,125.91,Yes
C02240,58,Female,Houston,Produce,7,No,10,218.75,Yes
C02241,18,Female,Houston,Snacks,3,No,7,28.95,No
C02242,22,Female,Los Angeles,Bakery,5,Yes,8,202.55,Yes
C02243,37,Male,Los Angeles,Frozen Foods,7,No,11,232.75,Yes
C02244,25,Female,Los Angeles,Dairy,2,No,22,34.74,No
C02245,60,Female,Chicago,Frozen Foods,3,Yes,6,58.29,No
C02246,29,Female,Chicago,Snacks,4,No,19,34.56,No
C02247,18,Female,New York,Produce,5,No,9,209.65,Yes
C02248,37,Female,Los Angeles,Bakery,9,No,11,233.46,Yes
C02249,45,Male,New York,Produce,9,Yes,2,254.61,Yes
C02250,60,Female,Miami,Snacks,4,No,11,177.16,Yes
C02251,54,Female,Chicago,Frozen Foods,9,Yes,30,16.02,No
C02252,64,Male,Houston,Bakery,4,Yes,5,17.12,No
C02253,54,Female,Miami,Dairy,2,No,19,17.84,No
C02254,29,Female,Houston,Beverages,10,No,17,24.7,No
C02255,54,Male,Miami,Household,1,Yes,18,33.25,No
C02256,66,Female,New York,Produce,7,No,22,224.42,Yes
C02257,66,Male,New York,Snacks,4,No,14,45.32,No
C02258,61,Female,Chicago,Bakery,8,Yes,10,66.56,No
C02259,45,Male,Houston,Frozen Foods,8,No,17,65.12,No
C02260,64,Male,Miami,Dairy,8,No,11,381.68,Yes
C02261,32,Female,Los Angeles,Frozen Foods,6,Yes,2,209.88,Yes
C02262,23,Male,Los Angeles,Dairy,9,Yes,10,267.21,Yes
C02263,61,Male,Chicago,Bakery,4,No,21,67.2,No
C02264,37,Female,Houston,Beverages,5,No,1,111.1,Yes
C02265,67,Female,Los Angeles,Beverages,4,Yes,30,21.52,No
C02266,31,Male,Chicago,Household,5,No,14,249.55,Yes
C02267,19,Female,Chicago,Snacks,2,Yes,11,76.0,No
C02268,26,Male,Houston,Snacks,5,No,11,157.25,Yes
C02269,54,Male,Los Angeles,Dairy,10,No,10,298.0,Yes
C02270,37,Female,Los Angeles,Dairy,8,Yes,20,205.68,Yes
C02271,43,Female,Los Angeles,Dairy,9,No,21,122.49,Yes
C02272,46,Male,New York,Dairy,7,Yes,5,84.63,No
C02273,18,Female,Los Angeles,Household,7,No,5,195.51,Yes
C02274,52,Female,Miami,Bakery,6,No,14,26.64,No
C02275,23,Male,New York,Bakery,2,Yes,26,9.3,No
C02276,54,Male,New York,Beverages,10,Yes,25,284.8,Yes
C02277,22,Male,New York,Snacks,10,Yes,25,460.7,Yes
C02278,50,Male,New York,Household,9,Yes,5,412.2,Yes
C02279,66,Male,Chicago,Snacks,5,No,6,7.65,No
C02280,68,Male,Miami,Produce,6,Yes,24,37.56,No
C02281,31,Female,Houston,Snacks,1,Yes,16,29.57,No
C02282,29,Male,Los Angeles,Snacks,5,Yes,28,212.9,Yes
C02283,59,Female,New York,Frozen Foods,6,Yes,23,286.62,Yes
C02284,37,Female,Houston,Frozen Foods,10,No,15,431.7,Yes
C02285,67,Male,Chicago,Household,2,Yes,6,68.4,No
C02286,41,Female,Houston,Produce,7,Yes,20,75.81,No
C02287,60,Male,New York,Dairy,4,No,16,18.24,No
C02288,51,Female,Miami,Produce,5,No,19,16.65,No
C02289,42,Male,Houston,Produce,3,Yes,20,92.97,No
C02290,67,Male,New York,Beverages,5,No,13,13.85,No
C02291,46,Male,New York,Bakery,4,No,19,148.88,Yes
C02292,56,Male,Los Angeles,Snacks,10,Yes,13,359.1,Yes
C02293,48,Female,Los Angeles,Beverages,6,Yes,8,29.4,No
C02294,64,Female,Miami,Household,2,Yes,6,90.84,No
C02295,60,Female,Los Angeles,Bakery,3,Yes,22,79.71,No
C02296,67,Female,Miami,Household,10,Yes,17,453.2,Yes
C02297,40,Female,Chicago,Snacks,1,No,5,45.18,No
C02298,61,Male,Chicago,Household,7,Yes,8,74.55,No
C02299,55,Male,Los Angeles,Produce,9,No,27,176.85,Yes
C02300,37,Male,Chicago,Snacks,2,No,29,15.2,No
C02301,40,Male,Houston,Dairy,7,No,18,272.79,Yes
C02302,62,Male,Houston,Dairy,3,Yes,30,77.1,No
C02303,69,Female,Houston,Produce,5,No,19,232.55,Yes
C02304,33,Male,Chicago,Household,6,Yes,12,67.2,No
C02305,67,Male,Houston,Frozen Foods,8,Yes,25,277.84,Yes
C02306,59,Female,Miami,Dairy,4,Yes,12,197.88,Yes
C02307,25,Female,New York,Produce,2,No,13,67.2,No
C02308,67,Male,Los Angeles,Beverages,3,No,4,13.11,No
C02309,38,Male,Miami,Frozen Foods,8,No,27,238.64,Yes
C02310,18,Female,Houston,Dairy,7,Yes,10,68.67,No
C02311,25,Male,New York,Produce,6,No,16,14.94,No
C02312,46,Male,Los Angeles,Produce,5,No,28,87.05,No
C02313,49,Male,Miami,Beverages,5,Yes,5,70.2,No
C02314,55,Female,Los Angeles,Beverages,1,Yes,28,39.65,No
C02315,22,Male,Chicago,Frozen Foods,6,Yes,12,115.86,Yes
C02316,64,Male,Houston,Bakery,9,No,16,332.19,Yes
C02317,39,Female,Miami,Dairy,8,Yes,27,14.4,No
C02318,64,Female,Miami,Produce,10,No,23,17.3,No
C02319,51,Female,New York,Frozen Foods,1,Yes,29,2.44,No
C02320,18,Male,New York,Household,6,No,15,70.5,No
C02321,43,Female,New York,Frozen Foods,3,No,21,57.99,No
C02322,60,Male,Los Angeles,Household,6,No,2,184.68,Yes
C02323,27,Female,Houston,Beverages,9,No,23,443.79,Yes
C02324,47,Male,Los Angeles,Produce,6,Yes,16,110.22,Yes
C02325,67,Female,Houston,Snacks,8,No,11,29.84,No
C02326,35,Male,Miami,Bakery,6,No,22,63.3,No
C02327,34,Male,Los Angeles,Bakery,6,Yes,27,269.94,Yes
C02328,43,Female,Los Angeles,Beverages,7,Yes,9,246.89,Yes
C02329,25,Female,Los Angeles,Household,10,Yes,2,397.2,Yes
C02330,64,Male,Chicago,Produce,4,No,18,28.32,No
C02331,57,Female,Houston,Frozen Foods,8,No,13,60.88,No
C02332,66,Male,Houston,Bakery,4,Yes,13,26.0,No
C02333,29,Female,Los Angeles,Frozen Foods,7,Yes,8,301.0,Yes
C02334,44,Female,Chicago,Dairy,1,Yes,10,11.29,No
C02335,25,Male,Los Angeles,Snacks,9,No,27,292.59,Yes
C02336,42,Female,Houston,Beverages,10,No,17,262.9,Yes
C02337,63,Female,Miami,Household,9,Yes,24,249.12,Yes
C02338,21,Male,Chicago,Bakery,7,No,21,74.06,No
C02339,50,Male,Chicago,Dairy,8,No,1,257.04,Yes
C02340,18,Female,Los Angeles,Dairy,2,Yes,16,6.22,No
C02341,36,Male,Miami,Snacks,10,No,26,496.8,Yes
C02342,48,Female,Houston,Beverages,10,No,11,23.1,No
C02343,33,Female,New York,Beverages,7,Yes,1,24.22,No
C02344,31,Male,Houston,Frozen Foods,1,Yes,6,16.91,No
C02345,65,Male,Houston,Beverages,3,Yes,12,125.25,Yes
C02346,22,Male,Miami,Dairy,6,Yes,16,81.6,No
C02347,58,Male,Chicago,Frozen Foods,5,Yes,26,120.6,Yes
C02348,43,Male,Houston,Beverages,5,No,11,9.4,No
C02349,45,Male,Chicago,Household,9,No,18,43.83,No
C02350,19,Female,Miami,Household,6,No,2,184.74,Yes
C02351,67,Female,Miami,Snacks,3,Yes,17,31.56,No
C02352,23,Male,Los Angeles,Dairy,2,Yes,17,70.04,No
C02353,26,Female,New York,Produce,9,No,20,355.32,Yes
C02354,50,Female,Miami,Snacks,10,No,21,426.7,Yes
C02355,58,Female,Miami,Snacks,4,Yes,4,30.24,No
C02356,42,Female,Chicago,Beverages,5,Yes,6,116.6,Yes
C02357,65,Male,Miami,Frozen Foods,9,No,24,426.69,Yes
C02358,30,Female,Houston,Frozen Foods,5,No,27,194.15,Yes
C02359,26,Female,Los Angeles,Household,7,No,15,47.11,No
C02360,30,Male,Los Angeles,Dairy,2,Yes,11,51.24,No
C02361,48,Male,Houston,Beverages,2,No,18,92.4,No
C02362,58,Male,Miami,Frozen Foods,4,No,17,90.24,No
C02363,28,Male,New York,Household,8,Yes,2,336.24,Yes
C02364,21,Female,Miami,Bakery,2,No,13,50.6,No
C02365,51,Male,Los Angeles,Produce,10,Yes,26,62.3,No
C02366,55,Female,New York,Bakery,7,No,30,57.68,No
C02367,63,Female,Chicago,Beverages,1,Yes,27,3.29,No
C02368,21,Male,Chicago,Beverages,9,Yes,6,95.13,No
C02369,55,Male,Miami,Frozen Foods,10,Yes,11,447.9,Yes
C02370,36,Male,Miami,Snacks,6,Yes,30,197.16,Yes
C02371,23,Male,New York,Beverages,1,Yes,20,37.2,No
C02372,51,Male,New York,Snacks,10,No,7,314.6,Yes
C02373,35,Male,Miami,Dairy,6,Yes,30,119.64,Yes
C02374,30,Female,Los Angeles,Household,5,No,18,58.15,No
C02375,58,Female,Chicago,Dairy,5,Yes,17,231.8,Yes
C02376,40,Female,New York,Frozen Foods,5,No,13,131.15,Yes
C02377,36,Female,Los Angeles,Dairy,4,No,21,98.28,No
C02378,62,Male,Miami,Bakery,7,No,14,348.67,Yes
C02379,28,Male,Houston,Bakery,9,Yes,9,178.29,Yes
C02380,18,Female,New York,Bakery,4,No,13,171.4,Yes
C02381,41,Female,Houston,Frozen Foods,2,No,6,86.5,No
C02382,24,Female,Los Angeles,Frozen Foods,2,Yes,22,24.8,No
C02383,42,Male,Chicago,Bakery,2,No,1,11.3,No
C02384,38,Male,Los Angeles,Snacks,7,No,1,341.67,Yes
C02385,32,Male,Chicago,Bakery,4,Yes,4,87.48,No
C02386,18,Female,Los Angeles,Snacks,4,Yes,14,4.44,No
C02387,29,Female,New York,Dairy,1,Yes,18,25.45,No
C02388,24,Male,New York,Snacks,4,Yes,16,125.4,Yes
C02389,32,Male,Houston,Beverages,6,No,3,234.18,Yes
C02390,38,Female,Los Angeles,Produce,2,No,27,94.4,No
C02391,36,Female,Los Angeles,Beverages,4,Yes,6,183.36,Yes
C02392,46,Male,Houston,Beverages,7,No,26,329.49,Yes
C02393,42,Female,Miami,Frozen Foods,9,No,29,23.13,No
C02394,50,Male,Los Angeles,Produce,2,Yes,1,71.76,No
C02395,66,Male,Los Angeles,Frozen Foods,8,No,11,96.56,No
C02396,49,Female,Los Angeles,Snacks,6,No,28,61.14,No
C02397,66,Female,Miami,Bakery,8,Yes,29,321.76,Yes
C02398,52,Female,New York,Household,2,No,28,42.88,No
C02399,61,Male,Houston,Household,1,Yes,27,45.91,No
C02400,55,Female,Miami,Household,7,No,10,21.56,No
C02401,43,Female,Chicago,Snacks,9,No,18,362.79,Yes
C02402,28,Male,Chicago,Produce,9,Yes,4,69.3,No
C02403,52,Male,Miami,Dairy,2,No,6,19.3,No
C02404,25,Female,Miami,Snacks,4,Yes,29,97.56,No
C02405,63,Male,New York,Beverages,1,Yes,19,20.38,No
C02406,31,Male,Chicago,Produce,7,Yes,9,173.74,Yes
C02407,27,Male,Houston,Produce,2,No,10,94.12,No
C02408,19,Female,Los Angeles,Snacks,4,No,20,132.84,Yes
C02409,63,Female,Los Angeles,Snacks,2,Yes,23,30.46,No
C02410,26,Male,New York,Frozen Foods,1,Yes,27,9.47,No
C02411,20,Male,New York,Frozen Foods,7,Yes,5,151.06,Yes
C02412,38,Male,Chicago,Beverages,6,No,22,138.78,Yes
C02413,43,Female,Houston,Produce,2,Yes,25,60.92,No
C02414,25,Male,Houston,Household,4,No,16,56.12,No
C02415,65,Male,Miami,Dairy,3,Yes,25,115.83,Yes
C02416,19,Female,New York,Dairy,3,No,22,17.46,No
C02417,23,Male,Los Angeles,Produce,3,No,2,85.38,No
C02418,45,Female,Los Angeles,Beverages,4,No,9,126.2,Yes
C02419,46,Female,Chicago,Household,1,No,11,11.13,No
C02420,43,Female,Los Angeles,Frozen Foods,1,No,2,41.47,No
C02421,42,Male,Houston,Frozen Foods,7,No,18,218.12,Yes
C02422,29,Male,Houston,Frozen Foods,5,Yes,2,163.2,Yes
C02423,22,Female,New York,Dairy,3,Yes,14,76.17,No
C02424,51,Male,Chicago,Dairy,9,Yes,23,410.13,Yes
C02425,65,Female,Los Angeles,Beverages,5,No,27,175.0,Yes
C02426,54,Male,New York,Dairy,10,No,4,197.1,Yes
C02427,32,Female,Miami,Snacks,3,No,8,38.07,No
C02428,61,Female,Miami,Dairy,9,Yes,8,40.32,No
C02429,53,Male,Los Angeles,Frozen Foods,1,No,1,9.1,No
C02430,32,Male,Los Angeles,Beverages,9,Yes,1,446.76,Yes
C02431,60,Male,Los Angeles,Produce,5,Yes,4,104.65,Yes
C02432,65,Male,Houston,Produce,6,Yes,18,270.24,Yes
C02433,40,Female,Los Angeles,Beverages,2,No,29,18.72,No
C02434,23,Female,Miami,Snacks,8,Yes,19,174.72,Yes
C02435,63,Male,Los Angeles,Produce,3,Yes,10,144.21,Yes
C02436,67,Male,Chicago,Frozen Foods,1,No,18,5.47,No
C02437,61,Female,Miami,Produce,7,Yes,10,210.77,Yes
C02438,60,Male,Chicago,Produce,3,Yes,9,138.12,Yes
C02439,62,Male,Miami,Frozen Foods,4,Yes,30,190.12,Yes
C02440,38,Male,New York,Dairy,5,No,22,212.25,Yes
C02441,40,Male,Miami,Snacks,1,No,7,42.94,No
C02442,60,Female,Miami,Household,9,No,6,296.64,Yes
C02443,33,Female,Chicago,Frozen Foods,7,No,1,82.6,No
C02444,64,Male,Chicago,Frozen Foods,2,Yes,30,73.6,No
C02445,32,Female,Miami,Bakery,1,No,5,48.94,No
C02446,42,Male,Miami,Beverages,2,No,19,53.54,No
C02447,53,Male,Houston,Snacks,3,Yes,15,41.31,No
C02448,28,Male,New York,Dairy,3,Yes,26,87.3,No
C02449,68,Female,New York,Bakery,8,No,24,278.72,Yes
C02450,32,Female,Los Angeles,Household,5,Yes,14,56.05,No
C02451,21,Female,Miami,Frozen Foods,9,Yes,7,326.16,Yes
C02452,38,Female,Miami,Household,3,No,9,89.34,No
C02453,30,Female,Miami,Household,6,No,12,186.06,Yes
C02454,39,Male,Miami,Household,4,Yes,17,63.96,No
C02455,36,Male,New York,Bakery,8,Yes,18,68.88,No
C02456,51,Female,Chicago,Dairy,1,No,2,31.55,No
C02457,31,Female,Houston,Bakery,4,No,17,118.92,Yes
C02458,21,Female,Chicago,Bakery,7,No,24,122.92,Yes
C02459,65,Male,Chicago,Bakery,9,Yes,28,139.5,Yes
C02460,69,Female,New York,Frozen Foods,1,Yes,20,18.01,No
C02461,63,Male,Houston,Frozen Foods,8,Yes,7,200.0,Yes
C02462,44,Male,Miami,Beverages,2,No,10,97.54,No
C02463,46,Female,New York,Produce,4,No,15,153.64,Yes
C02464,64,Male,New York,Snacks,4,No,1,170.96,Yes
C02465,45,Male,Houston,Beverages,8,No,24,206.24,Yes
C02466,52,Female,Los Angeles,Dairy,2,No,11,53.56,No
C02467,25,Male,New York,Bakery,7,Yes,8,77.07,No
C02468,33,Female,Chicago,Frozen Foods,3,Yes,27,108.99,Yes
C02469,59,Male,Chicago,Bakery,9,Yes,26,194.94,Yes
C02470,53,Female,Miami,Frozen Foods,5,Yes,12,186.9,Yes
C02471,47,Female,New York,Household,8,Yes,3,168.32,Yes
C02472,35,Male,Miami,Snacks,5,Yes,25,31.6,No
C02473,19,Female,New York,Beverages,1,No,15,9.48,No
C02474,66,Male,Houston,Beverages,9,No,21,366.93,Yes
C02475,30,Male,New York,Dairy,10,No,5,136.7,Yes
C02476,21,Female,Los Angeles,Household,7,No,28,97.65,No
C02477,43,Male,Chicago,Beverages,4,Yes,30,186.16,Yes
C02478,42,Female,Houston,Beverages,7,Yes,5,232.54,Yes
C02479,47,Male,Chicago,Produce,5,Yes,17,33.0,No
C02480,28,Male,Miami,Snacks,10,No,30,80.4,No
C02481,24,Female,Houston,Bakery,9,No,26,129.15,Yes
C02482,48,Male,Los Angeles,Beverages,2,No,2,60.22,No
C02483,61,Male,Chicago,Dairy,4,Yes,1,151.56,Yes
C02484,27,Male,New York,Bakery,6,Yes,18,86.7,No
C02485,56,Male,New York,Frozen Foods,5,No,25,218.3,Yes
C02486,30,Male,New York,Household,1,No,9,6.35,No
C02487,48,Male,Houston,Household,9,No,29,100.53,Yes
C02488,24,Male,Los Angeles,Beverages,9,No,30,436.95,Yes
C02489,66,Male,Los Angeles,Beverages,3,No,5,22.8,No
C02490,59,Female,Los Angeles,Bakery,4,No,20,178.08,Yes
C02491,59,Male,Chicago,Frozen Foods,4,Yes,13,141.96,Yes
C02492,53,Male,Houston,Produce,10,No,2,45.8,No
C02493,37,Female,New York,Snacks,8,Yes,22,197.6,Yes
C02494,21,Female,Chicago,Produce,6,Yes,13,158.58,Yes
C02495,24,Female,Los Angeles,Dairy,2,No,25,93.34,No
C02496,18,Male,New York,Bakery,4,Yes,29,86.52,No
C02497,61,Female,Houston,Beverages,1,No,8,22.89,No
C02498,62,Female,Miami,Produce,3,No,10,19.53,No
C02499,59,Male,Los Angeles,Snacks,4,No,20,129.28,Yes
C02500,64,Male,Los Angeles,Dairy,8,No,6,90.64,No
C02501,30,Female,Los Angeles,Household,3,Yes,11,14.4,No
C02502,39,Female,Los Angeles,Produce,5,Yes,14,249.25,Yes
C02503,38,Male,New York,Beverages,1,No,25,14.21,No
C02504,39,Male,Houston,Snacks,4,Yes,10,31.64,No
C02505,45,Male,Chicago,Beverages,2,No,10,70.56,No
C02506,26,Male,New York,Beverages,4,No,11,165.04,Yes
C02507,43,Male,Houston,Dairy,5,No,4,20.7,No
C02508,26,Female,Chicago,Snacks,3,No,25,18.48,No
C02509,32,Male,Los Angeles,Frozen Foods,6,No,28,32.52,No
C02510,27,Male,Houston,Household,2,Yes,24,6.6,No
C02511,41,Male,Los Angeles,Beverages,5,Yes,3,166.55,Yes
C02512,59,Male,Houston,Snacks,4,Yes,9,119.32,Yes
C02513,25,Male,Miami,Beverages,5,No,29,167.4,Yes
C02514,41,Female,Los Angeles,Produce,9,No,28,232.02,Yes
C02515,33,Male,Los Angeles,Produce,6,Yes,5,246.36,Yes
C02516,66,Female,Los Angeles,Snacks,7,Yes,1,194.53,Yes
C02517,43,Male,New York,Household,8,No,11,368.16,Yes
C02518,44,Female,Chicago,Dairy,9,No,8,223.2,Yes
C02519,54,Female,Los Angeles,Frozen Foods,5,No,21,198.7,Yes
C02520,21,Male,Los Angeles,Produce,8,No,5,167.68,Yes
C02521,67,Male,New York,Dairy,2,Yes,2,44.66,No
C02522,41,Male,New York,Frozen Foods,10,Yes,9,426.0,Yes
C02523,36,Male,Miami,Produce,9,No,6,56.52,No
C02524,53,Male,Houston,Frozen Foods,2,Yes,11,57.36,No
C02525,56,Female,Los Angeles,Bakery,5,Yes,10,182.95,Yes
C02526,27,Male,Houston,Beverages,6,No,12,226.62,Yes
C02527,42,Male,New York,Snacks,4,Yes,3,119.92,Yes
C02528,35,Female,New York,Produce,8,No,7,183.68,Yes
C02529,36,Male,Miami,Produce,10,Yes,18,137.8,Yes
C02530,53,Female,Chicago,Beverages,3,No,23,136.68,Yes
C02531,27,Male,New York,Produce,5,No,12,95.6,No
C02532,50,Female,Los Angeles,Produce,2,Yes,11,80.3,No
C02533,67,Male,Miami,Bakery,3,No,2,7.65,No
C02534,22,Female,Chicago,Produce,8,No,27,99.04,No
C02535,64,Female,Miami,Produce,5,No,21,89.65,No
C02536,66,Male,New York,Produce,3,No,10,101.73,Yes
C02537,52,Male,Chicago,Dairy,5,Yes,13,83.25,No
C02538,61,Male,Houston,Produce,9,No,26,27.27,No
C02539,51,Female,Chicago,Beverages,3,Yes,13,28.56,No
C02540,50,Female,Los Angeles,Bakery,10,Yes,15,137.0,Yes
C02541,38,Female,Houston,Produce,7,Yes,25,67.41,No
C02542,34,Male,Houston,Frozen Foods,8,No,13,87.84,No
C02543,39,Male,Los Angeles,Bakery,5,Yes,9,193.4,Yes
C02544,65,Female,Houston,Bakery,3,No,6,63.57,No
C02545,54,Male,New York,Frozen Foods,6,No,3,125.1,Yes
C02546,32,Female,Chicago,Beverages,3,No,28,145.08,Yes
C02547,52,Male,Chicago,Dairy,9,Yes,20,206.01,Yes
C02548,45,Male,Los Angeles,Household,2,No,20,92.92,No
C02549,24,Female,New York,Household,3,Yes,9,46.95,No
C02550,49,Male,Houston,Beverages,7,No,4,144.41,Yes
C02551,28,Male,Chicago,Dairy,10,No,20,204.2,Yes
C02552,27,Male,Chicago,Snacks,8,Yes,5,222.08,Yes
C02553,26,Male,Chicago,Frozen Foods,5,No,22,148.15,Yes
C02554,31,Male,Chicago,Bakery,5,No,24,65.8,No
C02555,30,Female,Miami,Bakery,5,Yes,12,199.45,Yes
C02556,42,Male,Los Angeles,Bakery,4,Yes,17,101.32,Yes
C02557,19,Female,Houston,Frozen Foods,9,Yes,5,12.15,No
C02558,52,Male,Houston,Frozen Foods,6,Yes,25,179.88,Yes
C02559,24,Male,Los Angeles,Household,8,Yes,26,320.8,Yes
C02560,38,Female,New York,Household,8,No,4,106.16,Yes
C02561,35,Female,Los Angeles,Household,5,No,8,14.3,No
C02562,20,Male,Chicago,Dairy,9,Yes,9,364.95,Yes
C02563,59,Male,Chicago,Bakery,2,Yes,17,97.68,No
C02564,56,Female,Los Angeles,Beverages,8,No,24,38.0,No
C02565,58,Female,Los Angeles,Dairy,3,Yes,8,140.88,Yes
C02566,66,Female,Houston,Bakery,7,No,5,130.2,Yes
C02567,28,Female,Houston,Frozen Foods,9,Yes,10,424.17,Yes
C02568,56,Male,Miami,Frozen Foods,5,No,18,163.95,Yes
C02569,41,Male,Miami,Frozen Foods,8,No,28,356.96,Yes
C02570,63,Male,Chicago,Bakery,4,Yes,23,158.04,Yes
C02571,36,Male,Miami,Household,1,Yes,14,2.37,No
C02572,21,Male,Miami,Frozen Foods,1,No,27,4.21,No
C02573,43,Female,New York,Snacks,6,No,27,160.56,Yes
C02574,55,Female,Los Angeles,Frozen Foods,8,Yes,5,58.8,No
C02575,59,Female,Houston,Bakery,10,Yes,15,235.9,Yes
C02576,49,Male,Miami,Household,2,No,28,95.56,No
C02577,56,Female,Houston,Dairy,4,No,5,61.76,No
C02578,62,Male,Miami,Frozen Foods,3,No,22,74.88,No
C02579,63,Male,Miami,Household,9,Yes,12,178.47,Yes
C02580,53,Male,Chicago,Household,3,Yes,10,95.58,No
C02581,57,Female,New York,Produce,8,Yes,8,84.0,No
C02582,54,Male,Los Angeles,Snacks,7,Yes,27,96.18,No
C02583,50,Male,Los Angeles,Bakery,1,Yes,1,43.08,No
C02584,53,Female,Chicago,Frozen Foods,8,No,3,326.08,Yes
C02585,20,Male,Chicago,Produce,9,No,28,357.03,Yes
C02586,26,Female,Los Angeles,Bakery,8,Yes,16,310.24,Yes
C02587,25,Male,Los Angeles,Dairy,10,No,23,235.1,Yes
C02588,50,Female,New York,Snacks,10,No,30,367.2,Yes
